product_id,source,brand,product_name,leaf_category,price,original_price,discount_percent,is_on_sale,rating,review_count,description,material_text,dimensions,image_url,color_count,timestamp,product_url
1169519002,gap,Gap,Kibou Mini Vegan Leather Wallet Belt Bag,,46.0,79.95,,True,0,0,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.","Vegan Leather, Recycled Nylon, Nylon",One Size,https://www.gap.com/webcontent/0056/007/513/cn56007513.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1169519002&vid=1&pcid=3046544&cid=3046544
1169516002,gap,Gap,Kibou Mini Vegan Leather Wallet Belt Bag,,46.0,,,False,0,0,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.","Vegan Leather, Recycled Nylon, Nylon",One Size,https://www.gap.com/webcontent/0056/004/074/cn56004074.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1169516002&vid=1&pcid=3046544&cid=3046544
1169515002,gap,Gap,Kibou Mini Nylon Wallet Belt Bag,,46.0,79.95,,True,0,,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable nylon exterior. Wipeable and stain-resistant recycled nylon lining.","Recycled Nylon, Nylon",One Size,https://www.gap.com/webcontent/0056/003/302/cn56003302.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1169515002&vid=1&pcid=3046544&cid=3046544
1169518002,gap,Gap,Kibou Mini Vegan Leather Wallet Belt Bag,,46.0,,,False,0,95,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.","Vegan Leather, Recycled Nylon, Nylon",One Size,https://www.gap.com/webcontent/0056/007/473/cn56007473.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1169518002&vid=1&pcid=3046544&cid=3046544
1173109002,gap,Gap,STATE Rockaway Duffle,,24.95,145.0,,True,0,,"Perfect for after-school activities, sleepovers, and weekend getaways. Designed with two handles and an adjustable crossbody strap for easy carrying. Detachable pouches for shoes and dirty clothes and interior pockets to keep everything organized. Made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need.",Recycled Materials,One Size,https://www.gap.com/webcontent/0059/975/498/cn59975498.jpg,2,2026-02-22,https://www.gap.com/browse/product.do?pid=1173109002&vid=1&pcid=3046567&cid=3046567
1172319002,gap,Gap,STATE Kane Mini Backpack,,39.95,88.0,,True,0,0,"Recommended for little adventurers ages 2-4. The Kane Mini Backpack has a compact design with just enough space for the essentials. Perfect for preschool or their very first big trip! Let their personalities shine with designs just as unique as they are. 45% of this bag is made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need. STATE is the family bag company that’s carrying everyone, everywhere, through the journey of life with open hands.",Recycled Materials,One Size,https://www.gap.com/webcontent/0059/912/755/cn59912755.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1172319002&vid=1&pcid=3046567&cid=3046567
1173111002,gap,Gap,STATE Rockaway Duffle,,24.95,145.0,,True,0,0,"Perfect for after-school activities, sleepovers, and weekend getaways. Designed with two handles and an adjustable crossbody strap for easy carrying. Detachable pouches for shoes and dirty clothes and interior pockets to keep everything organized. Made from recycled materials. For every bag sold, STATE donates a percentage of the proceeds to American families in need.",Recycled Materials,One Size,https://www.gap.com/webcontent/0059/975/526/cn59975526.jpg,2,2026-02-22,https://www.gap.com/browse/product.do?pid=1173111002&vid=1&pcid=3046590&cid=3046590
1169520002,gap,Gap,Kibou Mini Vegan Leather Wallet Belt Bag,,46.0,79.95,,True,0,0,"A bag designed for your essentials, the Mini is made with you in mind, your style, your stuff, your peace of mind. Get creative with what you can carry along with these functional, simplified, perfectly sized mini fanny pack. Compliant with the highest safety standards (California Prop 65). Durable, easily cleanable vegan leather and nylon exterior. Wipeable and stain-resistant recycled nylon lining.","Vegan Leather, Recycled Nylon, Nylon",One Size,https://www.gap.com/webcontent/0056/007/547/cn56007547.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1169520002&vid=1&pcid=3046544&cid=3046544
1170746002,gap,Gap,Kibou Kids Belt Bag,,32.0,39.95,,True,0,,"Perfect for your little adventurer. Our very first kid-sized bags, designed for independence and hands-free fun. One spacious pocket designed to hold essentials. Hook to hold house keys, hair ties, Air Tag, or other small necessities. Kid, pet, and baby-friendly, compliant with the highest safety standards (California Prop 65). Easy to wipe clean, durable exterior and interior.",,One Size,https://www.gap.com/webcontent/0057/843/058/cn57843058.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1170746002&vid=1&pcid=3046567&cid=3046567
1170747002,gap,Gap,Kibou Kids Belt Bag,,32.0,34.95,,True,0,,"Perfect for your little adventurer. Our very first kid-sized bags, designed for independence and hands-free fun. One spacious pocket designed to hold essentials. Separate wallet zipper pocket with slots for cards and cash, and plenty of room for coins or other small keepsakes. Brightly colored nylon lining to make it easy to spot items inside. Hook to hold house keys, hair ties, Air Tags, or other small necessities. Kid, pet, and baby-friendly, compliant with the highest safety standards (California Prop 65). Easy to wipe clean, durable exterior and interior.",Nylon,One Size,https://www.gap.com/webcontent/0057/843/029/cn57843029.jpg,1,2026-02-22,https://www.gap.com/browse/product.do?pid=1170747002&vid=1&pcid=3046567&cid=3046567
